condition,band_idx,r_min,logit_drop
clean,2,0.5656,0.13721907
clean,2,0.5656,0.4450903
clean,2,0.5656,0.35095024
clean,2,0.5656,0.24969935
clean,2,0.5656,0.3011284
clean,2,0.5656,0.5438528
clean,2,0.5656,0.24553132
clean,2,0.5656,0.1336987
clean,2,0.5656,0.32151031
clean,2,0.5656,0.3475628
clean,2,0.5656,0.4964639
clean,2,0.5656,0.38884616
clean,2,0.5656,0.1036365
clean,2,0.5656,0.2680378
clean,2,0.5656,0.41411877
clean,2,0.5656,0.43030477
clean,2,0.5656,0.2848661
clean,2,0.5656,0.22278166
clean,2,0.5656,0.048484564
clean,2,0.5656,0.26576746
clean,2,0.5656,0.27504182
clean,2,0.5656,0.2701615
clean,2,0.5656,0.16815495
clean,2,0.5656,0.16435337
clean,2,0.5656,0.23230267
clean,2,0.5656,0.34662223
clean,2,0.5656,0.2678361
clean,2,0.5656,0.18651581
clean,2,0.5656,0.39540553
clean,2,0.5656,0.057697296
clean,2,0.5656,0.60273826
clean,2,0.5656,0.5955548
clean,2,0.5656,0.23069954
clean,2,0.5656,0.10408664
clean,2,0.5656,0.1332711
clean,2,0.5656,0.036652565
clean,2,0.5656,0.21329021
clean,2,0.5656,0.20648527
clean,2,0.5656,0.37540483
clean,2,0.5656,0.24150133
clean,2,0.5656,0.55105686
clean,2,0.5656,0.14677906
clean,2,0.5656,0.041725636
clean,2,0.5656,0.45332885
clean,2,0.5656,0.28106213
clean,2,0.5656,0.3908906
clean,2,0.5656,0.37464428
clean,2,0.5656,0.31950188
clean,2,0.5656,0.5266347
clean,2,0.5656,0.07945204
clean,2,0.5656,0.3026855
clean,2,0.5656,0.3185854
clean,2,0.5656,0.10103798
clean,2,0.5656,0.2614561
clean,2,0.5656,0.2626865
clean,2,0.5656,0.2401495
clean,2,0.5656,0.18781209
clean,2,0.5656,0.2176261
clean,2,0.5656,0.46511126
clean,2,0.5656,0.36049652
clean,2,0.5656,0.53508806
clean,2,0.5656,0.3241725
clean,2,0.5656,0.09484887
clean,2,0.5656,0.07694149
clean,2,0.5656,0.16593838
clean,2,0.5656,0.29016483
clean,2,0.5656,0.07670927
clean,2,0.5656,0.12979603
clean,2,0.5656,0.34609663
clean,2,0.5656,0.22656858
clean,2,0.5656,0.011947155
clean,2,0.5656,0.28667307
clean,2,0.5656,0.121536255
clean,2,0.5656,0.12371063
clean,2,0.5656,-0.08952522
clean,2,0.5656,0.07572794
clean,2,0.5656,0.27943468
clean,2,0.5656,-0.05671501
clean,2,0.5656,-0.122633934
clean,2,0.5656,0.02791357
clean,2,0.5656,-0.009449959
clean,2,0.5656,-0.057699203
clean,2,0.5656,0.14408207
clean,2,0.5656,0.049347878
clean,2,0.5656,-0.12353945
clean,2,0.5656,0.13018274
clean,2,0.5656,0.14767742
clean,2,0.5656,0.18814564
clean,2,0.5656,0.1385436
clean,2,0.5656,0.035084724
clean,2,0.5656,-0.022296429
clean,2,0.5656,0.18927574
clean,2,0.5656,-0.002383709
clean,2,0.5656,0.0033698082
clean,2,0.5656,-0.15741444
clean,2,0.5656,0.015083313
clean,2,0.5656,0.07940531
clean,2,0.5656,0.056839943
clean,2,0.5656,0.19394732
clean,2,0.5656,0.21809864
clean,2,0.5656,0.101745605
clean,2,0.5656,-0.039834023
clean,2,0.5656,-0.07858205
clean,2,0.5656,0.10664606
clean,2,0.5656,0.045654297
clean,2,0.5656,0.14532995
clean,2,0.5656,0.054214
clean,2,0.5656,0.018572807
clean,2,0.5656,0.1367464
clean,2,0.5656,0.040617943
clean,2,0.5656,-0.19654083
clean,2,0.5656,0.08236551
clean,2,0.5656,0.25395203
clean,2,0.5656,-0.112185955
clean,2,0.5656,-0.16499424
clean,2,0.5656,0.18835926
clean,2,0.5656,0.15694714
clean,2,0.5656,0.10802603
clean,2,0.5656,-0.028692245
clean,2,0.5656,-0.017395973
clean,2,0.5656,0.036489487
clean,2,0.5656,-0.011174202
clean,2,0.5656,0.18767071
clean,2,0.5656,-0.06869507
clean,2,0.5656,0.09106445
clean,2,0.5656,0.06885624
clean,2,0.5656,0.10342693
clean,2,0.5656,0.061832428
clean,2,0.5656,0.09627056
clean,2,0.5656,0.041787624
clean,2,0.5656,0.28476763
clean,2,0.5656,-0.04356718
clean,2,0.5656,0.04049349
clean,2,0.5656,0.106155396
clean,2,0.5656,0.11680317
clean,2,0.5656,-0.00053977966
clean,2,0.5656,-0.016264439
clean,2,0.5656,-0.031022549
clean,2,0.5656,0.1524787
clean,2,0.5656,0.11227083
clean,2,0.5656,0.121707916
clean,2,0.5656,0.028737545
clean,2,0.5656,0.14995956
clean,2,0.5656,0.23626709
clean,2,0.5656,0.07988167
clean,2,0.5656,0.07965565
clean,2,0.5656,-0.12954807
clean,2,0.5656,0.049776554
clean,2,0.5656,0.0010519028
clean,2,0.5656,0.11904001
clean,2,0.5656,0.21641827
clean,2,0.5656,-0.027698517
clean,2,0.5656,0.11545801
clean,2,0.5656,0.04577303
clean,2,0.5656,0.13522434
clean,2,0.5656,0.20632601
clean,2,0.5656,0.03318453
clean,2,0.5656,-0.0281353
clean,2,0.5656,-0.018537045
clean,2,0.5656,0.024608135
clean,2,0.5656,-0.11930609
clean,2,0.5656,-0.027917862
clean,2,0.5656,0.03589487
clean,2,0.5656,-0.23246098
clean,2,0.5656,0.043186188
clean,2,0.5656,0.051347256
clean,2,0.5656,-0.12909555
clean,2,0.5656,0.27941132
clean,2,0.5656,0.16428089
clean,2,0.5656,0.10929489
clean,2,0.5656,0.10271454
clean,2,0.5656,0.07875347
clean,2,0.5656,0.25854954
clean,2,0.5656,0.23139358
clean,2,0.5656,0.042100668
clean,2,0.5656,0.2909329
clean,2,0.5656,0.09940457
clean,2,0.5656,0.17097044
clean,2,0.5656,0.29234725
clean,2,0.5656,0.23450565
clean,2,0.5656,0.3439319
clean,2,0.5656,0.22510624
clean,2,0.5656,0.43970203
clean,2,0.5656,0.15581799
clean,2,0.5656,0.08463597
clean,2,0.5656,0.16341045
clean,2,0.5656,0.07132888
clean,2,0.5656,0.23240042
clean,2,0.5656,0.10391021
clean,2,0.5656,0.43561387
clean,2,0.5656,0.38444108
clean,2,0.5656,0.38522816
clean,2,0.5656,0.28469896
clean,2,0.5656,0.19409609
clean,2,0.5656,0.10048899
clean,2,0.5656,0.1448121
clean,2,0.5656,0.48810863
clean,2,0.5656,0.39873624
clean,2,0.5656,0.24354863
clean,2,0.5656,0.09094238
clean,2,0.5656,0.16218972
clean,2,0.5656,0.2791612
clean,2,0.5656,0.122158766
clean,2,0.5656,0.037692547
clean,2,0.5656,0.30233073
clean,2,0.5656,0.33576107
clean,2,0.5656,0.09635413
clean,2,0.5656,0.3269348
clean,2,0.5656,0.5280521
clean,2,0.5656,0.20698547
clean,2,0.5656,0.17941785
clean,2,0.5656,0.29090238
clean,2,0.5656,0.045280695
clean,2,0.5656,0.20739865
clean,2,0.5656,0.22907233
clean,2,0.5656,0.16393065
clean,2,0.5656,0.28423023
clean,2,0.5656,0.32725096
clean,2,0.5656,0.54179
clean,2,0.5656,0.45818138
clean,2,0.5656,0.39229345
clean,2,0.5656,0.4060359
clean,2,0.5656,0.12803721
clean,2,0.5656,0.08196926
clean,2,0.5656,0.2279222
clean,2,0.5656,0.028778315
clean,2,0.5656,0.5751903
clean,2,0.5656,0.29747677
clean,2,0.5656,0.15362215
clean,2,0.5656,-0.10659146
clean,2,0.5656,0.2797191
clean,2,0.5656,0.41506958
clean,2,0.5656,0.26127148
clean,2,0.5656,0.13301253
clean,2,0.5656,0.19920349
clean,2,0.5656,0.1522708
clean,2,0.5656,0.30259395
clean,2,0.5656,-0.02432239
clean,2,0.5656,0.16134024
clean,2,0.5656,0.18224525
clean,2,0.5656,0.24366403
clean,2,0.5656,0.10253346
clean,2,0.5656,0.117522955
clean,2,0.5656,-0.001743257
clean,2,0.5656,0.28891706
clean,2,0.5656,0.121212006
clean,2,0.5656,0.05732858
clean,2,0.5656,0.32258534
clean,2,0.5656,0.2545681
clean,2,0.5656,-0.039031386
clean,2,0.5656,0.3734963
clean,2,0.5656,0.26489925
clean,2,0.5656,0.080055
clean,2,0.5656,0.39061737
clean,2,0.5656,0.13244796
clean,2,0.5656,0.3184576
clean,2,0.5656,0.005704999
clean,2,0.5656,0.19489431
clean,2,0.5656,0.25359726
clean,2,0.5656,0.35697412
clean,2,0.5656,0.44044733
clean,2,0.5656,0.4262502
clean,2,0.5656,0.32183838
clean,2,0.5656,0.23271465
clean,2,0.5656,0.25273514
clean,2,0.5656,0.25794172
clean,2,0.5656,0.27018714
clean,2,0.5656,-0.04350376
clean,2,0.5656,0.33983707
clean,2,0.5656,-0.060774803
clean,2,0.5656,0.048692465
clean,2,0.5656,0.22991693
clean,2,0.5656,-0.07309151
clean,2,0.5656,0.11551094
clean,2,0.5656,0.1081543
clean,2,0.5656,-0.05426693
clean,2,0.5656,-0.039228916
clean,2,0.5656,-0.31445456
clean,2,0.5656,0.03288126
clean,2,0.5656,0.045423508
clean,2,0.5656,-0.05261135
clean,2,0.5656,-0.091545105
clean,2,0.5656,-0.11160612
clean,2,0.5656,0.0003862381
clean,2,0.5656,-0.1634593
clean,2,0.5656,-0.033387184
clean,2,0.5656,-0.09391475
clean,2,0.5656,0.041282415
clean,2,0.5656,-0.05736637
clean,2,0.5656,0.024763584
clean,2,0.5656,0.0072968006
clean,2,0.5656,-0.07028961
clean,2,0.5656,0.0758481
clean,2,0.5656,0.03105259
clean,2,0.5656,0.019592285
clean,2,0.5656,-0.0029687881
clean,2,0.5656,-0.23152637
clean,2,0.5656,-0.12040806
clean,2,0.5656,0.089076996
clean,2,0.5656,-0.16835785
clean,2,0.5656,-0.19258308
clean,2,0.5656,-0.02312231
clean,2,0.5656,-0.03582287
clean,2,0.5656,-0.35819578
clean,2,0.5656,0.011927128
clean,2,0.5656,-0.08681679
clean,2,0.5656,0.010968685
clean,2,0.5656,0.05679083
clean,2,0.5656,-0.098603725
clean,2,0.5656,0.020459175
clean,2,0.5656,-0.14346766
clean,2,0.5656,0.1760974
clean,2,0.5656,-0.12318659
clean,2,0.5656,0.11463404
clean,2,0.5656,0.027884007
clean,2,0.5656,-0.12198734
clean,2,0.5656,-0.043684244
clean,2,0.5656,-0.017426968
clean,2,0.5656,-0.17865324
clean,2,0.5656,-0.14267778
clean,2,0.5656,0.08111668
clean,2,0.5656,-0.34268618
clean,2,0.5656,-0.015965939
clean,2,0.5656,-0.2371726
clean,2,0.5656,-0.03606367
clean,2,0.5656,0.09428716
clean,2,0.5656,-0.03856945
clean,2,0.5656,-0.07291651
clean,2,0.5656,0.055547714
clean,2,0.5656,-0.033852577
clean,2,0.5656,0.16508532
clean,2,0.5656,-0.09525299
clean,2,0.5656,-0.068180084
clean,2,0.5656,0.020157576
clean,2,0.5656,-0.1301074
clean,2,0.5656,-0.038648605
clean,2,0.5656,-0.046058655
clean,2,0.5656,-0.055943012
clean,2,0.5656,-0.0046725273
clean,2,0.5656,-0.03806925
clean,2,0.5656,-0.23613548
clean,2,0.5656,-0.008757353
clean,2,0.5656,0.12002087
clean,2,0.5656,-0.0038676262
clean,2,0.5656,-0.061888456
clean,2,0.5656,-0.026617527
clean,2,0.5656,-0.04185915
clean,2,0.5656,-0.049646854
clean,2,0.5656,0.13272905
clean,2,0.5656,-0.012624264
clean,2,0.5656,-0.121584654
clean,2,0.5656,-0.17809653
clean,2,0.5656,-0.049081802
clean,2,0.5656,0.3999431
clean,2,0.5656,-0.016569138
clean,2,0.5656,-0.13843775
clean,2,0.5656,-0.16866207
clean,2,0.5656,0.090118885
clean,2,0.5656,-0.100892544
clean,2,0.5656,-0.07578802
clean,2,0.5656,-0.08702898
clean,2,0.5656,-0.07682872
clean,2,0.5656,-0.1792407
clean,2,0.5656,-0.13899493
clean,2,0.5656,-0.23063636
clean,2,0.5656,-0.106915474
clean,2,0.5656,-0.14794183
clean,2,0.5656,-0.044071674
clean,2,0.5656,-0.11704302
clean,2,0.5656,-0.064291954
clean,2,0.5656,-0.062678814
clean,2,0.5656,-0.1351633
clean,3,0.8484,-0.08724785
clean,3,0.8484,-0.097391605
clean,3,0.8484,-0.08087063
clean,3,0.8484,-0.08332157
clean,3,0.8484,-0.08453226
clean,3,0.8484,-0.17916155
clean,3,0.8484,-0.110219955
clean,3,0.8484,-0.18792629
clean,3,0.8484,-0.21161032
clean,3,0.8484,-0.069097996
clean,3,0.8484,-0.16066551
clean,3,0.8484,-0.1378398
clean,3,0.8484,-0.115917206
clean,3,0.8484,-0.07690954
clean,3,0.8484,-0.13575459
clean,3,0.8484,-0.114299774
clean,3,0.8484,-0.1236496
clean,3,0.8484,-0.23818254
clean,3,0.8484,-0.2019
clean,3,0.8484,-0.17000055
clean,3,0.8484,-0.117231846
clean,3,0.8484,-0.18481874
clean,3,0.8484,-0.047251225
clean,3,0.8484,-0.09928751
clean,3,0.8484,-0.10336447
clean,3,0.8484,-0.079209805
clean,3,0.8484,-0.11440468
clean,3,0.8484,-0.26297903
clean,3,0.8484,-0.15310812
clean,3,0.8484,-0.18030834
clean,3,0.8484,-0.16577482
clean,3,0.8484,-0.15809679
clean,3,0.8484,-0.20540595
clean,3,0.8484,-0.10039711
clean,3,0.8484,-0.07818365
clean,3,0.8484,-0.21030855
clean,3,0.8484,-0.13954353
clean,3,0.8484,-0.05096531
clean,3,0.8484,-0.13617897
clean,3,0.8484,-0.17996216
clean,3,0.8484,-0.17540216
clean,3,0.8484,-0.21693277
clean,3,0.8484,-0.13935375
clean,3,0.8484,-0.05992794
clean,3,0.8484,-0.07462835
clean,3,0.8484,-0.36384535
clean,3,0.8484,-0.1031785
clean,3,0.8484,-0.12679005
clean,3,0.8484,-0.21963978
clean,3,0.8484,-0.07193375
clean,3,0.8484,-0.055683613
clean,3,0.8484,-0.11400223
clean,3,0.8484,-0.06760502
clean,3,0.8484,-0.03740263
clean,3,0.8484,-0.25892258
clean,3,0.8484,-0.0517931
clean,3,0.8484,-0.11433792
clean,3,0.8484,-0.124641895
clean,3,0.8484,-0.083226204
clean,3,0.8484,-0.34401917
clean,3,0.8484,-0.24508023
clean,3,0.8484,-0.14120579
clean,3,0.8484,-0.019221306
clean,3,0.8484,-0.095009804
clean,3,0.8484,-0.14314747
clean,3,0.8484,-0.21719718
clean,3,0.8484,-0.1280942
clean,3,0.8484,-0.071368694
clean,3,0.8484,-0.18480396
clean,3,0.8484,-0.16068411
clean,3,0.8484,-0.16327143
clean,3,0.8484,-0.12850475
clean,3,0.8484,-0.096968174
clean,3,0.8484,-0.19397068
clean,3,0.8484,-0.04327917
clean,3,0.8484,-0.045419693
clean,3,0.8484,-0.15054905
clean,3,0.8484,-0.16344786
clean,3,0.8484,-0.06251907
clean,3,0.8484,-0.09632921
clean,3,0.8484,-0.104593754
clean,3,0.8484,-0.059906006
clean,3,0.8484,-0.08223581
clean,3,0.8484,-0.15196276
clean,3,0.8484,-0.14152431
clean,3,0.8484,-0.11265564
clean,3,0.8484,-0.147717
clean,3,0.8484,-0.14637971
clean,3,0.8484,-0.17690325
clean,3,0.8484,0.047883034
clean,3,0.8484,-0.23193312
clean,3,0.8484,-0.09298468
clean,3,0.8484,-0.078462124
clean,3,0.8484,-0.1284647
clean,3,0.8484,-0.18755984
clean,3,0.8484,-0.13845158
clean,3,0.8484,-0.052695274
clean,3,0.8484,0.026281357
clean,3,0.8484,-0.2313509
clean,3,0.8484,-0.18610525
clean,3,0.8484,0.16934824
clean,3,0.8484,-0.0013337135
clean,3,0.8484,0.034888268
clean,3,0.8484,-0.009590626
clean,3,0.8484,-0.04603505
clean,3,0.8484,0.04456854
clean,3,0.8484,0.2653699
clean,3,0.8484,0.036912918
clean,3,0.8484,0.036794186
clean,3,0.8484,-0.03654623
clean,3,0.8484,0.08515453
clean,3,0.8484,0.10880923
clean,3,0.8484,0.19222236
clean,3,0.8484,0.23004007
clean,3,0.8484,0.09553194
clean,3,0.8484,-0.073330045
clean,3,0.8484,-0.019959927
clean,3,0.8484,-0.10247731
clean,3,0.8484,0.072885275
clean,3,0.8484,0.07877588
clean,3,0.8484,0.17863393
clean,3,0.8484,0.093476295
clean,3,0.8484,0.012610674
clean,3,0.8484,0.039126396
clean,3,0.8484,0.2563131
clean,3,0.8484,0.06633568
clean,3,0.8484,0.14864206
clean,3,0.8484,0.18624115
clean,3,0.8484,0.061291218
clean,3,0.8484,0.1400671
clean,3,0.8484,0.13545322
clean,3,0.8484,0.11453819
clean,3,0.8484,0.21524
clean,3,0.8484,0.06768012
clean,3,0.8484,0.07370758
clean,3,0.8484,0.0056729317
clean,3,0.8484,0.041366577
clean,3,0.8484,-0.045919895
clean,3,0.8484,0.22156715
clean,3,0.8484,0.1396656
clean,3,0.8484,0.040357113
clean,3,0.8484,0.0885334
clean,3,0.8484,0.13503027
clean,3,0.8484,0.18372631
clean,3,0.8484,0.03599024
clean,3,0.8484,0.10201192
clean,3,0.8484,0.081256986
clean,3,0.8484,0.15982676
clean,3,0.8484,0.2464118
clean,3,0.8484,0.18371367
clean,3,0.8484,0.06276083
clean,3,0.8484,-0.21762455
clean,3,0.8484,0.1753397
clean,3,0.8484,0.07701588
clean,3,0.8484,-0.0047240257
clean,3,0.8484,-0.0066227913
clean,3,0.8484,0.093916416
clean,3,0.8484,0.123106
clean,3,0.8484,-0.027755499
clean,3,0.8484,0.26885414
clean,3,0.8484,0.16463709
clean,3,0.8484,0.08280563
clean,3,0.8484,0.1832273
clean,3,0.8484,-0.04638958
clean,3,0.8484,0.06694198
clean,3,0.8484,0.1709919
clean,3,0.8484,0.22408247
clean,3,0.8484,-0.15700579
clean,3,0.8484,0.009326458
clean,3,0.8484,0.26524734
clean,3,0.8484,0.06499958
clean,3,0.8484,0.04600787
clean,3,0.8484,0.11252475
clean,3,0.8484,0.3124938
clean,3,0.8484,0.19717026
clean,3,0.8484,0.16639853
clean,3,0.8484,0.029220581
clean,3,0.8484,0.083651066
clean,3,0.8484,0.11581802
clean,3,0.8484,0.024749756
clean,3,0.8484,0.16021776
clean,3,0.8484,0.028312445
clean,3,0.8484,0.084296286
clean,3,0.8484,0.15357924
clean,3,0.8484,0.15824175
clean,3,0.8484,0.13931274
clean,3,0.8484,0.019284248
clean,3,0.8484,0.20445299
clean,3,0.8484,0.1902194
clean,3,0.8484,0.07839489
clean,3,0.8484,0.08065796
clean,3,0.8484,0.2573161
clean,3,0.8484,0.010896206
clean,3,0.8484,0.046606064
clean,3,0.8484,0.22402811
clean,3,0.8484,0.20474863
clean,3,0.8484,0.14693117
clean,3,0.8484,0.14096594
clean,3,0.8484,0.045124054
clean,3,0.8484,0.10912466
clean,3,0.8484,0.26562738
clean,3,0.8484,0.31063366
clean,3,0.8484,0.49771547
clean,3,0.8484,0.46979523
clean,3,0.8484,0.3678465
clean,3,0.8484,0.32235813
clean,3,0.8484,0.054061174
clean,3,0.8484,0.26088357
clean,3,0.8484,0.26856375
clean,3,0.8484,0.3278216
clean,3,0.8484,0.5430758
clean,3,0.8484,0.6635828
clean,3,0.8484,0.480376
clean,3,0.8484,0.28448153
clean,3,0.8484,0.5583868
clean,3,0.8484,0.4550867
clean,3,0.8484,0.5572567
clean,3,0.8484,0.4140172
clean,3,0.8484,0.8533876
clean,3,0.8484,0.24776244
clean,3,0.8484,0.34438276
clean,3,0.8484,0.31441414
clean,3,0.8484,0.8000908
clean,3,0.8484,0.60009813
clean,3,0.8484,0.31587172
clean,3,0.8484,0.20879841
clean,3,0.8484,0.4829831
clean,3,0.8484,0.2517681
clean,3,0.8484,0.55881214
clean,3,0.8484,0.52784634
clean,3,0.8484,0.83828163
clean,3,0.8484,0.45189714
clean,3,0.8484,0.37310553
clean,3,0.8484,0.41604185
clean,3,0.8484,0.37324166
clean,3,0.8484,0.5826483
clean,3,0.8484,0.45801067
clean,3,0.8484,0.54409194
clean,3,0.8484,0.4115014
clean,3,0.8484,0.6220341
clean,3,0.8484,0.37662983
clean,3,0.8484,0.39061165
clean,3,0.8484,0.7481699
clean,3,0.8484,0.21945333
clean,3,0.8484,0.576005
clean,3,0.8484,0.24032283
clean,3,0.8484,0.31403232
clean,3,0.8484,0.43864727
clean,3,0.8484,0.28062797
clean,3,0.8484,0.58549213
clean,3,0.8484,0.49228382
clean,3,0.8484,0.7604561
clean,3,0.8484,0.3113978
clean,3,0.8484,0.33441353
clean,3,0.8484,0.69286585
clean,3,0.8484,0.5611315
clean,3,0.8484,0.51045036
clean,3,0.8484,0.48429775
clean,3,0.8484,0.30339336
clean,3,0.8484,0.5828643
clean,3,0.8484,0.60788345
clean,3,0.8484,0.44054413
clean,3,0.8484,0.47074962
clean,3,0.8484,0.6020889
clean,3,0.8484,0.706089
clean,3,0.8484,0.20458508
clean,3,0.8484,0.5417278
clean,3,0.8484,0.53271246
clean,3,0.8484,0.5913563
clean,3,0.8484,0.3188486
clean,3,0.8484,0.6459732
clean,3,0.8484,0.27204895
clean,3,0.8484,0.268955
clean,3,0.8484,0.59564924
clean,3,0.8484,0.4655242
clean,3,0.8484,0.2296176
clean,3,0.8484,0.64011097
clean,3,0.8484,0.24845243
clean,3,0.8484,0.46874332
clean,3,0.8484,0.84593296
clean,3,0.8484,0.14459276
clean,3,0.8484,0.804122
clean,3,0.8484,0.27986026
clean,3,0.8484,0.49613428
clean,3,0.8484,0.53635406
clean,3,0.8484,0.16711426
clean,3,0.8484,0.2202642
clean,3,0.8484,0.1739378
clean,3,0.8484,0.3632574
clean,3,0.8484,0.5680857
clean,3,0.8484,0.79519033
clean,3,0.8484,0.46528864
clean,3,0.8484,0.47127295
clean,3,0.8484,0.13914633
clean,3,0.8484,0.24616265
clean,3,0.8484,0.5783019
clean,3,0.8484,0.3799019
clean,3,0.8484,0.65407133
clean,3,0.8484,0.46758223
clean,3,0.8484,0.40608644
clean,3,0.8484,0.054169178
clean,3,0.8484,0.06517601
clean,3,0.8484,0.3993225
clean,3,0.8484,0.3261137
clean,3,0.8484,0.3231249
clean,3,0.8484,0.2923169
clean,3,0.8484,-0.04748726
clean,3,0.8484,0.26177835
clean,3,0.8484,0.032830715
clean,3,0.8484,0.32967186
clean,3,0.8484,0.11320877
clean,3,0.8484,0.37769365
clean,3,0.8484,0.08688688
clean,3,0.8484,0.518512
clean,3,0.8484,0.11217165
clean,3,0.8484,0.4126711
clean,3,0.8484,0.6216159
clean,3,0.8484,0.2881546
clean,3,0.8484,-0.0459342
clean,3,0.8484,0.2141614
clean,3,0.8484,0.39916968
clean,3,0.8484,0.12070036
clean,3,0.8484,0.3134749
clean,3,0.8484,-0.019428074
clean,3,0.8484,0.30748796
clean,3,0.8484,0.56081486
clean,3,0.8484,-0.040118694
clean,3,0.8484,0.039313316
clean,3,0.8484,0.09830141
clean,3,0.8484,0.16719198
clean,3,0.8484,0.3964281
clean,3,0.8484,0.30970383
clean,3,0.8484,-0.02888012
clean,3,0.8484,0.24894905
clean,3,0.8484,-0.014534473
clean,3,0.8484,0.69997394
clean,3,0.8484,0.33599424
clean,3,0.8484,0.15893364
clean,3,0.8484,0.30746794
clean,3,0.8484,0.50226545
clean,3,0.8484,0.3962381
clean,3,0.8484,0.43604708
clean,3,0.8484,0.15268087
clean,3,0.8484,0.28231668
clean,3,0.8484,0.24889374
clean,3,0.8484,0.28573847
clean,3,0.8484,0.23440719
clean,3,0.8484,0.108221054
clean,3,0.8484,0.04983473
clean,3,0.8484,0.48008156
clean,3,0.8484,-0.12978077
clean,3,0.8484,0.15060663
clean,3,0.8484,0.10000086
clean,3,0.8484,0.2843833
clean,3,0.8484,0.25708532
clean,3,0.8484,-0.110147476
clean,3,0.8484,-0.07057667
clean,3,0.8484,0.35609436
clean,3,0.8484,0.037507057
clean,3,0.8484,0.32102346
clean,3,0.8484,0.03456688
clean,3,0.8484,-0.0042905807
clean,3,0.8484,0.38055754
clean,3,0.8484,0.288527
clean,3,0.8484,0.41048765
clean,3,0.8484,0.21408796
clean,3,0.8484,0.5072589
clean,3,0.8484,0.39523506
clean,3,0.8484,0.3014145
clean,3,0.8484,0.13055325
clean,3,0.8484,0.17338657
clean,3,0.8484,0.18462658
clean,3,0.8484,0.025196552
clean,3,0.8484,0.33401728
clean,3,0.8484,0.11490798
clean,3,0.8484,0.57510626
clean,3,0.8484,0.5661979
clean,3,0.8484,0.08583069
clean,3,0.8484,0.04225254
clean,3,0.8484,0.58370495
clean,3,0.8484,0.56835985
clean,3,0.8484,0.22090912
clean,3,0.8484,0.4349389
clean,3,0.8484,0.15107799
clean,3,0.8484,0.53786397
clean,3,0.8484,0.48721743
clean,3,0.8484,0.19591618
clean,3,0.8484,0.27853966
clean,3,0.8484,0.16190672
clean,3,0.8484,0.28045893
clean,3,0.8484,-0.16469193
clean,3,0.8484,0.31023455
clean,3,0.8484,0.09070206
clean,3,0.8484,0.18700504
clean,3,0.8484,0.74301934
clean,3,0.8484,0.1374054
clean,3,0.8484,0.46477985
clean,3,0.8484,0.15290308
clean,3,0.8484,0.51868606
clean,3,0.8484,0.33811522
clean,3,0.8484,-0.24596405
clean,3,0.8484,-0.26158905
clean,3,0.8484,-0.110660076
clean,3,0.8484,-0.08760452
clean,3,0.8484,-0.13984966
clean,3,0.8484,-0.077646494
clean,3,0.8484,-0.21320605
clean,3,0.8484,0.13318896
clean,3,0.8484,-0.29238033
clean,3,0.8484,-0.29405785
clean,3,0.8484,-0.092725754
clean,3,0.8484,-0.2432499
clean,3,0.8484,-0.32964778
clean,3,0.8484,-0.20893574
clean,3,0.8484,0.074475765
clean,3,0.8484,-0.19839954
clean,3,0.8484,-0.14046288
clean,3,0.8484,-0.034500122
clean,3,0.8484,-0.25316834
clean,3,0.8484,-0.13065529
clean,3,0.8484,-0.27830493
clean,3,0.8484,0.0055556297
clean,3,0.8484,-0.063694954
clean,3,0.8484,-0.10581231
clean,3,0.8484,-0.08171797
clean,3,0.8484,-0.1378541
clean,3,0.8484,-0.015726566
clean,3,0.8484,-0.13763857
clean,3,0.8484,-0.09155369
clean,3,0.8484,-0.18798113
clean,3,0.8484,-0.26504678
clean,3,0.8484,-0.36604714
clean,3,0.8484,-0.40879464
clean,3,0.8484,-0.3281629
clean,3,0.8484,-0.11607933
clean,3,0.8484,-0.33482504
clean,3,0.8484,-0.32392263
clean,3,0.8484,-0.17845392
clean,3,0.8484,-0.15616369
clean,3,0.8484,0.0514524
clean,3,0.8484,-0.38617444
clean,3,0.8484,-0.13757467
clean,3,0.8484,-0.06999493
clean,3,0.8484,-0.25067258
clean,3,0.8484,-0.18802786
clean,3,0.8484,-0.1897049
clean,3,0.8484,-0.2657051
clean,3,0.8484,-0.10080528
clean,3,0.8484,-0.3879609
clean,3,0.8484,0.015034676
clean,3,0.8484,0.07413435
clean,3,0.8484,-0.2807474
clean,3,0.8484,-0.06713486
clean,3,0.8484,-0.1181941
clean,3,0.8484,-0.17448235
clean,3,0.8484,-0.12905264
clean,3,0.8484,-0.2826624
clean,3,0.8484,0.007052183
clean,3,0.8484,-0.1662445
clean,3,0.8484,-0.18810129
clean,3,0.8484,-0.14096117
clean,3,0.8484,-0.24613571
clean,3,0.8484,0.048968315
clean,3,0.8484,-0.10130739
clean,3,0.8484,-0.1448698
clean,3,0.8484,-0.39191842
clean,3,0.8484,-0.11952114
clean,3,0.8484,-0.035702705
clean,3,0.8484,-0.18670201
clean,3,0.8484,-0.10559368
clean,3,0.8484,-0.16910934
clean,3,0.8484,-0.0818038
clean,3,0.8484,-0.30851316
clean,3,0.8484,-0.19620371
clean,3,0.8484,-0.08823824
clean,3,0.8484,-0.20634747
clean,3,0.8484,-0.19959807
clean,3,0.8484,-0.19111156
clean,3,0.8484,-0.20979452
clean,3,0.8484,0.006845951
clean,3,0.8484,-0.057702065
clean,3,0.8484,-0.029973984
